1.853056451612903857e+02 1.780533356854839440e+02
2.044270161290323813e+02 1.700860977822580935e+02
2.198303427419356240e+02 1.791156340725806899e+02
2.038958669354839230e+02 1.796467832661290913e+02
1.938040322580645807e+02 1.711483961693548963e+02
2.139877016129032654e+02 1.727418437500000437e+02
2.108008064516129707e+02 1.807090816532258373e+02
1.943351814516130389e+02 1.791156340725806899e+02
2.559484879032258959e+02 1.780533356854839440e+02
2.713518145161291386e+02 1.684926502016129461e+02
2.872862903225808395e+02 1.753975897177419938e+02
2.724141129032259414e+02 1.796467832661290913e+02
2.617911290322581408e+02 1.716795453629032977e+02
2.803813508064516782e+02 1.711483961693548963e+02
2.793190524193549891e+02 1.801779324596774927e+02
2.649780241935484355e+02 1.801779324596774927e+02
2.405451612903226533e+02 2.093911381048387170e+02
2.325779233870969165e+02 2.200141219758064608e+02
2.501058467741936511e+02 2.194829727822581162e+02
2.214237903225807713e+02 2.194829727822581162e+02
2.596665322580646489e+02 2.178895252016129120e+02
2.256729838709678688e+02 1.998304526209677761e+02
2.532927419354839458e+02 1.982370050403226287e+02
2.400140120967743087e+02 1.690237993951613475e+02
2.293910282258065081e+02 1.838959768145161888e+02
2.474501008064517009e+02 1.838959768145161888e+02
2.426697580645162589e+02 2.269190614919355085e+02
2.086762096774194788e+02 2.524142227822580935e+02
2.192991935483871657e+02 2.460404324596774472e+02
2.325779233870969165e+02 2.396666421370968010e+02
2.416074596774194561e+02 2.417912389112903497e+02
2.495746975806453065e+02 2.401977913306452024e+02
2.601976814516129934e+02 2.439158356854838985e+02
2.702895161290323358e+02 2.476338800403225946e+02
2.538238911290324040e+02 2.593191622983870843e+02
2.325779233870969165e+02 2.603814606854838871e+02
2.612599798387097962e+02 2.540076703629032409e+02
2.192991935483871657e+02 2.593191622983870843e+02
2.522304435483871430e+02 9.094486794354850190e+01
2.782567540322581863e+02 1.116596864919355880e+02
2.963158266129033791e+02 1.376859969758065176e+02
3.064076612903226078e+02 1.674303518145162002e+02
3.186240927419356694e+02 1.732729929435484451e+02
3.202175403225807031e+02 1.833648276209677874e+02
3.175617943548387530e+02 2.035484969758064722e+02
3.085322580645162134e+02 2.200141219758064608e+02
3.016273185483872794e+02 2.210764203629032636e+02
3.005650201612903629e+02 2.471027308467741932e+02
2.601976814516129934e+02 2.927815614919354630e+02
2.304533266129033109e+02 2.970307550403225605e+02
1.629973790322582090e+02 2.571945655241935356e+02
1.571547379032258505e+02 2.194829727822581162e+02
1.582170362903226533e+02 1.812402308467742387e+02
1.815876008064517464e+02 1.546827711693549077e+02
2.113319556451614289e+02 1.217515211693549304e+02
2.293910282258065081e+02 1.063481945564516877e+02
1.874302419354839913e+02 2.810962792338709733e+02
2.851616935483872339e+02 2.720667429435483768e+02
2.304533266129033109e+02 3.251845665322593959e+01
2.617911290322581408e+02 4.154799294354847916e+01
2.973781250000000682e+02 5.854476713709686919e+01
3.159683467741937193e+02 8.669567439516140439e+01
3.239355846774193424e+02 1.217515211693549304e+02
3.366831653225807486e+02 1.578696663306452024e+02
2.012401209677420866e+02 3.676765020161303710e+01
1.619350806451614062e+02 5.270212600806462433e+01
1.385645161290323131e+02 8.828912197580655175e+01
1.300661290322581181e+02 1.249384163306452251e+02
1.279415322580646261e+02 1.668992026209677988e+02
2.325779233870969165e+02 3.926376098790321976e+02
2.899420362903225623e+02 3.639555534274193178e+02
1.704334677419356012e+02 3.607686582661290231e+02
3.074122983870972803e+01 3.618309566532257691e+02
1.852479838709689375e+01 3.867949687499999527e+02
1.108870967741950153e+01 4.340672469758063698e+02
8.964112903225895934e+00 4.669984969758063471e+02
6.101673387096786882e+01 3.522702711693548281e+02
1.019152217741936965e+02 3.427095856854838303e+02
1.603416330645162589e+02 3.342111985887096353e+02
4.349457661290324495e+02 3.437718840725806331e+02
4.487556451612903174e+02 3.581129122983870730e+02
4.615032258064517237e+02 3.905130131048386488e+02
4.630966733870967573e+02 4.229131139112902247e+02
4.662835685483872794e+02 4.664673477822580026e+02
3.929849798387098190e+02 3.347423477822580367e+02
3.388077620967743542e+02 3.278374082661290458e+02
2.920666330645161679e+02 3.119029324596774018e+02
2.883485887096775286e+02 2.880012187500000209e+02
1.699023185483871430e+02 2.874700695564516195e+02
1.853056451612903857e+02 2.301059566532258032e+02
2.453255040322582090e+02 1.254695655241936265e+02
2.878174395161291841e+02 2.279813598790323113e+02
1.353776209677420184e+02 2.067353921370968237e+02
1.428137096774194106e+02 2.492273276209677420e+02
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.170000000000000000e+02
0.000000000000000000e+00 2.340000000000000000e+02
0.000000000000000000e+00 3.510000000000000000e+02
0.000000000000000000e+00 4.680000000000000000e+02
1.190000000000000000e+02 4.680000000000000000e+02
2.390000000000000000e+02 4.680000000000000000e+02
3.590000000000000000e+02 4.680000000000000000e+02
4.790000000000000000e+02 4.680000000000000000e+02
4.790000000000000000e+02 3.510000000000000000e+02
4.790000000000000000e+02 2.340000000000000000e+02
4.790000000000000000e+02 1.170000000000000000e+02
4.790000000000000000e+02 0.000000000000000000e+00
3.590000000000000000e+02 0.000000000000000000e+00
2.390000000000000000e+02 0.000000000000000000e+00
1.190000000000000000e+02 0.000000000000000000e+00
