2.900000000000000000e+02 1.760000000000000000e+02
2.780000000000000000e+02 2.060000000000000000e+02
2.680000000000000000e+02 2.380000000000000000e+02
2.610000000000000000e+02 2.700000000000000000e+02
2.610000000000000000e+02 3.040000000000000000e+02
2.710000000000000000e+02 3.340000000000000000e+02
2.860000000000000000e+02 3.600000000000000000e+02
3.040000000000000000e+02 3.840000000000000000e+02
3.280000000000000000e+02 4.030000000000000000e+02
3.560000000000000000e+02 4.110000000000000000e+02
3.850000000000000000e+02 4.020000000000000000e+02
4.140000000000000000e+02 3.900000000000000000e+02
4.390000000000000000e+02 3.730000000000000000e+02
4.570000000000000000e+02 3.520000000000000000e+02
4.720000000000000000e+02 3.290000000000000000e+02
4.850000000000000000e+02 3.070000000000000000e+02
4.970000000000000000e+02 2.830000000000000000e+02
3.380000000000000000e+02 1.650000000000000000e+02
3.610000000000000000e+02 1.630000000000000000e+02
3.820000000000000000e+02 1.700000000000000000e+02
4.000000000000000000e+02 1.830000000000000000e+02
4.140000000000000000e+02 2.010000000000000000e+02
4.490000000000000000e+02 2.220000000000000000e+02
4.660000000000000000e+02 2.220000000000000000e+02
4.830000000000000000e+02 2.280000000000000000e+02
4.970000000000000000e+02 2.400000000000000000e+02
5.020000000000000000e+02 2.600000000000000000e+02
4.210000000000000000e+02 2.290000000000000000e+02
4.140000000000000000e+02 2.440000000000000000e+02
4.090000000000000000e+02 2.590000000000000000e+02
4.020000000000000000e+02 2.750000000000000000e+02
3.710000000000000000e+02 2.760000000000000000e+02
3.790000000000000000e+02 2.860000000000000000e+02
3.890000000000000000e+02 2.970000000000000000e+02
4.000000000000000000e+02 3.000000000000000000e+02
4.110000000000000000e+02 3.020000000000000000e+02
3.500000000000000000e+02 1.970000000000000000e+02
3.660000000000000000e+02 1.990000000000000000e+02
3.780000000000000000e+02 2.060000000000000000e+02
3.860000000000000000e+02 2.200000000000000000e+02
3.720000000000000000e+02 2.130000000000000000e+02
3.600000000000000000e+02 2.060000000000000000e+02
4.390000000000000000e+02 2.490000000000000000e+02
4.540000000000000000e+02 2.490000000000000000e+02
4.670000000000000000e+02 2.560000000000000000e+02
4.740000000000000000e+02 2.670000000000000000e+02
4.610000000000000000e+02 2.640000000000000000e+02
4.500000000000000000e+02 2.560000000000000000e+02
3.140000000000000000e+02 2.850000000000000000e+02
3.400000000000000000e+02 2.890000000000000000e+02
3.640000000000000000e+02 2.990000000000000000e+02
3.780000000000000000e+02 3.080000000000000000e+02
3.920000000000000000e+02 3.140000000000000000e+02
4.090000000000000000e+02 3.260000000000000000e+02
4.240000000000000000e+02 3.410000000000000000e+02
3.960000000000000000e+02 3.540000000000000000e+02
3.730000000000000000e+02 3.520000000000000000e+02
3.580000000000000000e+02 3.470000000000000000e+02
3.430000000000000000e+02 3.370000000000000000e+02
3.260000000000000000e+02 3.160000000000000000e+02
3.200000000000000000e+02 2.900000000000000000e+02
3.590000000000000000e+02 3.070000000000000000e+02
3.730000000000000000e+02 3.160000000000000000e+02
3.880000000000000000e+02 3.230000000000000000e+02
4.170000000000000000e+02 3.400000000000000000e+02
3.810000000000000000e+02 3.390000000000000000e+02
3.660000000000000000e+02 3.330000000000000000e+02
3.520000000000000000e+02 3.240000000000000000e+02
