5.630000000000000000e+02 1.510000000000000000e+02
5.660000000000000000e+02 1.660000000000000000e+02
5.690000000000000000e+02 1.810000000000000000e+02
5.720000000000000000e+02 1.970000000000000000e+02
5.780000000000000000e+02 2.120000000000000000e+02
5.870000000000000000e+02 2.260000000000000000e+02
5.990000000000000000e+02 2.370000000000000000e+02
6.150000000000000000e+02 2.460000000000000000e+02
6.320000000000000000e+02 2.460000000000000000e+02
6.490000000000000000e+02 2.430000000000000000e+02
6.650000000000000000e+02 2.340000000000000000e+02
6.770000000000000000e+02 2.230000000000000000e+02
6.850000000000000000e+02 2.070000000000000000e+02
6.890000000000000000e+02 1.900000000000000000e+02
6.910000000000000000e+02 1.730000000000000000e+02
6.920000000000000000e+02 1.550000000000000000e+02
6.910000000000000000e+02 1.390000000000000000e+02
5.750000000000000000e+02 1.310000000000000000e+02
5.810000000000000000e+02 1.220000000000000000e+02
5.900000000000000000e+02 1.170000000000000000e+02
6.020000000000000000e+02 1.170000000000000000e+02
6.140000000000000000e+02 1.200000000000000000e+02
6.320000000000000000e+02 1.180000000000000000e+02
6.430000000000000000e+02 1.130000000000000000e+02
6.560000000000000000e+02 1.110000000000000000e+02
6.670000000000000000e+02 1.150000000000000000e+02
6.750000000000000000e+02 1.240000000000000000e+02
6.230000000000000000e+02 1.370000000000000000e+02
6.240000000000000000e+02 1.480000000000000000e+02
6.240000000000000000e+02 1.590000000000000000e+02
6.250000000000000000e+02 1.710000000000000000e+02
6.130000000000000000e+02 1.800000000000000000e+02
6.200000000000000000e+02 1.820000000000000000e+02
6.270000000000000000e+02 1.830000000000000000e+02
6.340000000000000000e+02 1.800000000000000000e+02
6.420000000000000000e+02 1.770000000000000000e+02
5.860000000000000000e+02 1.460000000000000000e+02
5.930000000000000000e+02 1.420000000000000000e+02
6.010000000000000000e+02 1.410000000000000000e+02
6.090000000000000000e+02 1.450000000000000000e+02
6.020000000000000000e+02 1.480000000000000000e+02
5.930000000000000000e+02 1.490000000000000000e+02
6.420000000000000000e+02 1.410000000000000000e+02
6.490000000000000000e+02 1.360000000000000000e+02
6.570000000000000000e+02 1.350000000000000000e+02
6.640000000000000000e+02 1.390000000000000000e+02
6.580000000000000000e+02 1.430000000000000000e+02
6.500000000000000000e+02 1.430000000000000000e+02
6.070000000000000000e+02 2.060000000000000000e+02
6.140000000000000000e+02 1.980000000000000000e+02
6.220000000000000000e+02 1.940000000000000000e+02
6.290000000000000000e+02 1.950000000000000000e+02
6.350000000000000000e+02 1.930000000000000000e+02
6.450000000000000000e+02 1.950000000000000000e+02
6.540000000000000000e+02 2.010000000000000000e+02
6.470000000000000000e+02 2.080000000000000000e+02
6.380000000000000000e+02 2.110000000000000000e+02
6.310000000000000000e+02 2.130000000000000000e+02
6.230000000000000000e+02 2.130000000000000000e+02
6.150000000000000000e+02 2.110000000000000000e+02
6.110000000000000000e+02 2.050000000000000000e+02
6.220000000000000000e+02 2.020000000000000000e+02
6.290000000000000000e+02 2.020000000000000000e+02
6.360000000000000000e+02 2.010000000000000000e+02
6.500000000000000000e+02 2.010000000000000000e+02
6.370000000000000000e+02 2.010000000000000000e+02
6.300000000000000000e+02 2.030000000000000000e+02
6.230000000000000000e+02 2.020000000000000000e+02
