3.800000000000000000e+02 1.300000000000000000e+02
3.790000000000000000e+02 1.510000000000000000e+02
3.780000000000000000e+02 1.730000000000000000e+02
3.800000000000000000e+02 1.940000000000000000e+02
3.850000000000000000e+02 2.150000000000000000e+02
3.960000000000000000e+02 2.330000000000000000e+02
4.110000000000000000e+02 2.480000000000000000e+02
4.300000000000000000e+02 2.590000000000000000e+02
4.500000000000000000e+02 2.630000000000000000e+02
4.720000000000000000e+02 2.620000000000000000e+02
4.910000000000000000e+02 2.540000000000000000e+02
5.080000000000000000e+02 2.420000000000000000e+02
5.200000000000000000e+02 2.260000000000000000e+02
5.290000000000000000e+02 2.070000000000000000e+02
5.350000000000000000e+02 1.880000000000000000e+02
5.390000000000000000e+02 1.690000000000000000e+02
5.410000000000000000e+02 1.500000000000000000e+02
4.040000000000000000e+02 1.080000000000000000e+02
4.150000000000000000e+02 9.800000000000000000e+01
4.290000000000000000e+02 9.500000000000000000e+01
4.440000000000000000e+02 9.800000000000000000e+01
4.570000000000000000e+02 1.050000000000000000e+02
4.840000000000000000e+02 1.080000000000000000e+02
4.970000000000000000e+02 1.040000000000000000e+02
5.090000000000000000e+02 1.040000000000000000e+02
5.210000000000000000e+02 1.080000000000000000e+02
5.270000000000000000e+02 1.190000000000000000e+02
4.690000000000000000e+02 1.260000000000000000e+02
4.680000000000000000e+02 1.370000000000000000e+02
4.670000000000000000e+02 1.470000000000000000e+02
4.660000000000000000e+02 1.580000000000000000e+02
4.460000000000000000e+02 1.720000000000000000e+02
4.550000000000000000e+02 1.750000000000000000e+02
4.630000000000000000e+02 1.770000000000000000e+02
4.710000000000000000e+02 1.770000000000000000e+02
4.790000000000000000e+02 1.760000000000000000e+02
4.170000000000000000e+02 1.290000000000000000e+02
4.260000000000000000e+02 1.250000000000000000e+02
4.360000000000000000e+02 1.250000000000000000e+02
4.440000000000000000e+02 1.300000000000000000e+02
4.350000000000000000e+02 1.320000000000000000e+02
4.260000000000000000e+02 1.320000000000000000e+02
4.860000000000000000e+02 1.340000000000000000e+02
4.960000000000000000e+02 1.310000000000000000e+02
5.050000000000000000e+02 1.330000000000000000e+02
5.120000000000000000e+02 1.380000000000000000e+02
5.040000000000000000e+02 1.390000000000000000e+02
4.950000000000000000e+02 1.380000000000000000e+02
4.260000000000000000e+02 2.040000000000000000e+02
4.400000000000000000e+02 1.960000000000000000e+02
4.530000000000000000e+02 1.940000000000000000e+02
4.600000000000000000e+02 1.960000000000000000e+02
4.680000000000000000e+02 1.950000000000000000e+02
4.800000000000000000e+02 2.010000000000000000e+02
4.890000000000000000e+02 2.110000000000000000e+02
4.770000000000000000e+02 2.180000000000000000e+02
4.650000000000000000e+02 2.200000000000000000e+02
4.560000000000000000e+02 2.190000000000000000e+02
4.490000000000000000e+02 2.180000000000000000e+02
4.370000000000000000e+02 2.130000000000000000e+02
4.310000000000000000e+02 2.040000000000000000e+02
4.520000000000000000e+02 2.010000000000000000e+02
4.590000000000000000e+02 2.030000000000000000e+02
4.670000000000000000e+02 2.030000000000000000e+02
4.840000000000000000e+02 2.100000000000000000e+02
4.660000000000000000e+02 2.100000000000000000e+02
4.580000000000000000e+02 2.100000000000000000e+02
4.510000000000000000e+02 2.090000000000000000e+02
